respnum,com3,epht3,finalwt,finalwt2,env_con,male,hlthprob,inc,inclog,educat
103270,(3) in the middle,(2) somewhat concerned,58.801167,.097188123,4,0,0,,,12
103271,(5) very strongly a part of the community,(2) somewhat concerned,105.97772,.17516278,3.6363637,0,0,11250,9.3281231,13
103272,(4),(1) not at all concerned,384.80768,.6360203,3.5999999,0,0,80000,11.289782,13
103274,(3) in the middle,(1) not at all concerned,1018.1138,1.6827654,2.5,0,0,70000,11.156251,13
103275,(3) in the middle,(3) very concerned,257.38107,.42540625,2.4000001,1,0,,,10
103276,(3) in the middle,(2) somewhat concerned,479.26352,.79213941,2.909091,0,0,60000,11.0021,13
103277,(5) very strongly a part of the community,(2) somewhat concerned,257.50751,.42561519,3.8181818,1,0,80000,11.289782,20
103279,(3) in the middle,(1) not at all concerned,577.41748,.95437086,3,0,0,60000,11.0021,12
103280,(3) in the middle,(1) not at all concerned,616.03992,1.0182071,2,1,0,80000,11.289782,12
103281,(5) very strongly a part of the community,(2) somewhat concerned,1259.2319,2.0812919,3.2727273,0,0,,,14
103282,(5) very strongly a part of the community,(1) not at all concerned,222.66566,.36802772,3.2727273,0,0,60000,11.0021,12
103284,(3) in the middle,(4) extremely concerned,761.086,1.257943,1.9090909,1,0,22500,10.021271,16
103287,(3) in the middle,(2) somewhat concerned,187.44278,.30981037,2.1818182,0,0,17500,9.7699566,12
103288,(5) very strongly a part of the community,(3) very concerned,260.58115,.43069541,2.2727273,0,1,112500,11.630709,20
103289,(5) very strongly a part of the community,(1) not at all concerned,188.86009,.31215295,4,0,0,32500,10.388995,12
103290,(5) very strongly a part of the community,(3) very concerned,2688.1514,4.4430475,3.2222223,1,1,50000,10.819778,13
103293,(4),(3) very concerned,153.96291,.25447398,2.1818182,1,0,2500,7.8240461,16
103294,(4),(2) somewhat concerned,192.02759,.31738827,4,0,0,17500,9.7699566,12
103295,(4),(2) somewhat concerned,740.39404,1.2237428,3.5,0,1,17500,9.7699566,13
103296,(1) not at all a part of the community,(2) somewhat concerned,2188.6501,3.6174588,2.909091,1,1,40000,10.596635,13
103297,(3) in the middle,(2) somewhat concerned,812.94116,1.3436507,3.3636363,1,0,70000,11.156251,20
103298,(5) very strongly a part of the community,(2) somewhat concerned,486.19525,.80359632,3,1,0,40000,10.596635,16
103300,(5) very strongly a part of the community,(1) not at all concerned,205.96925,.34043142,3.2727273,1,0,40000,10.596635,12
103301,(4),(2) somewhat concerned,59.506065,.098353192,3.3636363,0,1,60000,11.0021,20
103302,(3) in the middle,(3) very concerned,96.429077,.15938053,1.2727273,0,0,92500,11.434964,16
103303,(3) in the middle,(2) somewhat concerned,569.20923,.94080406,2.1818182,0,0,27500,10.221941,12
103304,(5) very strongly a part of the community,(3) very concerned,24.056976,.039762005,3.1111112,0,0,,,4
103306,(3) in the middle,(2) somewhat concerned,231.01074,.38182065,3.8181818,0,1,11250,9.3281231,13
103307,(5) very strongly a part of the community,(2) somewhat concerned,87.862701,.1452218,1.8181819,0,0,22500,10.021271,12
103310,,(1) not at all concerned,67.502602,.11157008,3.2,0,0,,,12
103311,(2),(3) very concerned,174.20137,.28792462,3.7272727,1,0,11250,9.3281231,12
103312,(5) very strongly a part of the community,(3) very concerned,299.37088,.49480811,2.2727273,1,0,70000,11.156251,16
103313,(4),(2) somewhat concerned,163.2449,.2698155,4,0,0,40000,10.596635,16
103314,(5) very strongly a part of the community,(3) very concerned,1993.4995,3.2949088,2.4545455,1,0,32500,10.388995,20
103315,(3) in the middle,(3) very concerned,216.12863,.35722312,2.8888888,1,0,60000,11.0021,13
103316,(3) in the middle,(1) not at all concerned,1302.2441,2.1523836,4,0,0,125000,11.736069,13
103317,(4),(1) not at all concerned,190.94646,.31560135,3.5555556,0,0,,,12
103318,(3) in the middle,(1) not at all concerned,165.6454,.27378309,3.3636363,0,0,,,12
103319,(4),(2) somewhat concerned,366.63995,.6059922,2.9000001,1,1,11250,9.3281231,12
103320,(4),(1) not at all concerned,128.32941,.21210623,3.8181818,1,0,70000,11.156251,16
103321,(3) in the middle,(3) very concerned,204.15178,.33742747,2.1818182,0,0,80000,11.289782,14
103322,(3) in the middle,(3) very concerned,187.63737,.310132,1.5454545,0,0,80000,11.289782,20
103323,(3) in the middle,(2) somewhat concerned,141.34393,.23361699,2.4000001,1,1,,,16
103324,(2),(3) very concerned,122.19736,.20197102,2,0,0,32500,10.388995,13
103325,(5) very strongly a part of the community,(3) very concerned,1360.1559,2.2481015,3.090909,0,0,22500,10.021271,12
103326,(4),(2) somewhat concerned,3792.1331,6.2677379,3.3636363,0,0,60000,11.0021,11
103327,(3) in the middle,(2) somewhat concerned,182.34477,.30138427,3.4545455,1,0,70000,11.156251,20
103328,(3) in the middle,(2) somewhat concerned,508.50537,.84047115,3.4545455,1,0,22500,10.021271,16
103329,(5) very strongly a part of the community,(3) very concerned,682.2619,1.1276605,1.8181819,1,0,2500,7.8240461,16
103331,(1) not at all a part of the community,(1) not at all concerned,4916.9712,8.1268997,3.6666667,1,0,,,10
103333,(3) in the middle,(2) somewhat concerned,182.53688,.30170178,3.8181818,1,0,50000,10.819778,12
103334,(5) very strongly a part of the community,(2) somewhat concerned,41.675858,.068882957,3,1,0,70000,11.156251,14
103335,(5) very strongly a part of the community,(3) very concerned,889.72278,1.4705573,3.2727273,1,0,112500,11.630709,20
103336,(2),(2) somewhat concerned,1826.2676,3.0185032,3.090909,1,0,,,14
103337,,(2) somewhat concerned,660.89349,1.0923423,3.5,0,0,17500,9.7699566,12
103338,(4),(2) somewhat concerned,75.27285,.12441295,3.1818182,1,0,60000,11.0021,16
103339,(4),(2) somewhat concerned,150.5457,.24882591,2.909091,1,1,40000,10.596635,12
103340,(3) in the middle,(2) somewhat concerned,119.01213,.19670638,2.6363637,0,1,40000,10.596635,12
103341,(3) in the middle,(2) somewhat concerned,381.6546,.63080877,3.6363637,1,0,11250,9.3281231,12
103342,(4),(3) very concerned,339.44485,.56104344,3.3636363,0,0,13750,9.5287943,13
103343,(5) very strongly a part of the community,(3) very concerned,88.416687,.14613743,3.3636363,0,0,11250,9.3281231,20
103344,(2),(2) somewhat concerned,394.31076,.6517272,3.4545455,0,0,2500,7.8240461,12
103346,(2),(2) somewhat concerned,32.571407,.053834885,3.2,0,0,17500,9.7699566,12
103347,(4),(2) somewhat concerned,468.44034,.77425057,3.4545455,1,0,70000,11.156251,11
103348,(4),(2) somewhat concerned,197.64398,.32667118,3.6363637,1,0,27500,10.221941,13
103349,(2),(1) not at all concerned,299.37088,.49480811,4,1,0,8750,9.0768089,12
103350,(4),(3) very concerned,2963.0061,4.8973346,2.1818182,0,0,112500,11.630709,16
103351,(4),(2) somewhat concerned,424.27908,.70125967,2.6363637,1,0,17500,9.7699566,12
103352,(4),(3) very concerned,85.580536,.14144976,2.4545455,0,0,80000,11.289782,13
103353,(5) very strongly a part of the community,(1) not at all concerned,647.23865,1.0697732,4,1,0,6250,8.7403364,12
103355,(5) very strongly a part of the community,(2) somewhat concerned,223.51733,.36943534,2.2,1,0,60000,11.0021,16
103356,(1) not at all a part of the community,(1) not at all concerned,103.97059,.17184533,2.5,0,0,11250,9.3281231,12
103357,(3) in the middle,(4) extremely concerned,1280.2461,2.1160245,1.8181819,1,1,70000,11.156251,14
103358,(5) very strongly a part of the community,(1) not at all concerned,67.502602,.11157008,4,0,0,6250,8.7403364,12
103359,(3) in the middle,(2) somewhat concerned,245.67932,.40606526,3.6363637,1,0,40000,10.596635,20
103363,(4),(4) extremely concerned,491.35864,.81213051,1.4545455,1,0,6250,8.7403364,11
103364,(3) in the middle,(2) somewhat concerned,1988.8224,3.2871783,2.3636363,0,1,60000,11.0021,20
103365,(3) in the middle,(4) extremely concerned,258.75473,.42767668,1.9090909,1,1,60000,11.0021,20
103366,(3) in the middle,(3) very concerned,2854.0225,4.7172036,1.0909091,0,1,60000,11.0021,11
103367,(3) in the middle,(3) very concerned,139.3596,.23033723,2.4545455,1,0,60000,11.0021,12
103368,(3) in the middle,(1) not at all concerned,255.55077,.42238107,3.8181818,1,0,60000,11.0021,16
103369,(3) in the middle,(4) extremely concerned,102.98463,.17021571,2.4545455,1,0,8750,9.0768089,14
103370,(5) very strongly a part of the community,(2) somewhat concerned,67.502602,.11157008,4,0,0,40000,10.596635,12
103371,(5) very strongly a part of the community,(2) somewhat concerned,59.506065,.098353192,3.6363637,0,0,50000,10.819778,16
103372,(2),(2) somewhat concerned,255.55077,.42238107,3.7272727,1,0,40000,10.596635,16
103373,(1) not at all a part of the community,(4) extremely concerned,103.86282,.17166722,3.5454545,0,0,2500,7.8240461,13
103374,(2),(4) extremely concerned,209.80173,.34676585,2.5454545,0,1,40000,10.596635,13
103375,(2),(2) somewhat concerned,311.84512,.51542586,4,1,1,2500,7.8240461,10
103376,(3) in the middle,(2) somewhat concerned,187.97293,.31068662,2,0,1,22500,10.021271,14
103377,(4),(3) very concerned,5790.1992,9.5701942,1.9090909,1,0,40000,10.596635,16
103378,(4),(2) somewhat concerned,219.51807,.36282524,3.8181818,1,0,,,14
103379,(3) in the middle,(2) somewhat concerned,1779.4037,2.9410455,3.7272727,1,0,22500,10.021271,16
103380,(3) in the middle,(4) extremely concerned,194.13574,.32087269,2.909091,0,0,50000,10.819778,12
103381,(4),(1) not at all concerned,378.87445,.62621373,4,1,0,32500,10.388995,16
103382,(5) very strongly a part of the community,(3) very concerned,120.64617,.19940718,4,0,0,125000,11.736069,12
103383,(3) in the middle,(3) very concerned,461.73004,.76315963,1.8181819,1,1,70000,11.156251,13
103384,(4),(4) extremely concerned,725.70013,1.1994563,2.3636363,1,1,60000,11.0021,12
103385,(2),(2) somewhat concerned,384.80768,.6360203,3.7777777,0,0,27500,10.221941,
103387,(3) in the middle,(2) somewhat concerned,289.19882,.47799546,2.4545455,0,0,,,12
103388,(3) in the middle,(2) somewhat concerned,95.473228,.15780067,3.0999999,0,1,,,14
103389,(3) in the middle,(2) somewhat concerned,210.52937,.34796852,2.5454545,0,0,60000,11.0021,13
103390,(4),(2) somewhat concerned,263.91415,.43620428,2.090909,1,0,,,20
103391,(5) very strongly a part of the community,(2) somewhat concerned,87.239853,.14419234,3.7777777,0,0,32500,10.388995,13
103392,(2),(3) very concerned,219.51807,.36282524,3.5,1,0,60000,11.0021,20
103393,(1) not at all a part of the community,(3) very concerned,166.89551,.27584931,1.8181819,0,0,2500,7.8240461,12
103394,(3) in the middle,(2) somewhat concerned,47.19627,.078007244,2.909091,1,0,112500,11.630709,13
103395,(3) in the middle,(3) very concerned,4424.7456,7.3133364,1.4545455,1,0,22500,10.021271,12
103396,(4),(2) somewhat concerned,215.89711,.35684046,2.5,1,0,70000,11.156251,20
103397,(4),(2) somewhat concerned,919.46997,1.5197242,2.2727273,0,0,112500,11.630709,16
103398,(5) very strongly a part of the community,(4) extremely concerned,1494.9656,2.4709187,1.6363636,0,0,40000,10.596635,20
103399,(3) in the middle,(2) somewhat concerned,287.1871,.47467041,2.6363637,0,0,60000,11.0021,13
103400,(3) in the middle,(2) somewhat concerned,363.70911,.60114801,3.5454545,1,1,40000,10.596635,13
103401,(1) not at all a part of the community,(1) not at all concerned,253.47083,.41894326,4,0,0,2500,7.8240461,12
103402,(4),(2) somewhat concerned,1988.8224,3.2871783,3.8181818,0,0,92500,11.434964,14
103403,(5) very strongly a part of the community,(2) somewhat concerned,178.76199,.29546255,2.2,0,0,17500,9.7699566,13
103404,(4),(2) somewhat concerned,49.743587,.082217515,3.090909,0,0,6250,8.7403364,12
103405,(2),(3) very concerned,293.64212,.48533946,2.2727273,0,1,50000,10.819778,12
103407,(3) in the middle,(2) somewhat concerned,167.97914,.27764034,3,0,0,27500,10.221941,12
103408,(3) in the middle,(2) somewhat concerned,169.05304,.27941534,3.375,0,0,11250,9.3281231,12
103409,(5) very strongly a part of the community,(3) very concerned,102.43969,.16931503,2.8571429,1,0,,,13
103410,(5) very strongly a part of the community,(2) somewhat concerned,67.502602,.11157008,3.1818182,0,0,27500,10.221941,11
103411,(3) in the middle,(2) somewhat concerned,64.164703,.10605311,3.8181818,1,0,50000,10.819778,13
103412,(5) very strongly a part of the community,(3) very concerned,509.05692,.84138268,2.5454545,0,0,60000,11.0021,16
103413,(4),(2) somewhat concerned,246.27322,.40704688,2.4444444,0,0,60000,11.0021,16
103414,(4),(3) very concerned,647.24835,1.0697892,3.2727273,0,0,27500,10.221941,13
103415,(2),(3) very concerned,779.37665,1.2881743,3.6363637,0,0,60000,11.0021,12
103416,(3) in the middle,(1) not at all concerned,48.883102,.080795281,3.8181818,0,1,32500,10.388995,12
103418,(5) very strongly a part of the community,(2) somewhat concerned,45.537334,.075265311,3.5,0,0,17500,9.7699566,12
103419,(4),(1) not at all concerned,2121.0366,3.5057054,2.6363637,1,0,40000,10.596635,16
103420,(3) in the middle,(2) somewhat concerned,263.91415,.43620428,2.6363637,1,0,17500,9.7699566,13
103421,(4),(4) extremely concerned,5000,8.2641325,1.3636364,1,1,11250,9.3281231,12
103422,(1) not at all a part of the community,(2) somewhat concerned,2503.073,4.1371455,2.3636363,0,0,13750,9.5287943,12
103423,(2),(2) somewhat concerned,190.28864,.31451407,3.909091,0,0,60000,11.0021,12
103424,(2),(1) not at all concerned,189.61693,.31340387,4,1,1,50000,10.819778,12
103425,(5) very strongly a part of the community,(1) not at all concerned,244.26862,.40373364,3.75,0,0,40000,10.596635,12
103426,(2),(1) not at all concerned,158.50357,.26197889,4,0,1,,,12
103427,(2),(4) extremely concerned,364.35361,.60221326,1.8888888,0,1,6250,8.7403364,14
103428,(4),(3) very concerned,491.35864,.81213051,2.1818182,1,0,40000,10.596635,13
103429,(3) in the middle,(2) somewhat concerned,218.43909,.3610419,3.090909,1,0,50000,10.819778,13
103430,(5) very strongly a part of the community,(1) not at all concerned,227.62762,.37622893,3.6363637,1,0,92500,11.434964,16
103431,(5) very strongly a part of the community,(2) somewhat concerned,49.374702,.081607819,2.4545455,0,0,8750,9.0768089,12
103433,(1) not at all a part of the community,(4) extremely concerned,304.84125,.50384969,2.7272727,1,0,17500,9.7699566,12
103434,(2),(3) very concerned,1583.5272,2.6172957,2.1111112,0,1,60000,11.0021,16
103435,(3) in the middle,(2) somewhat concerned,483.43817,.79903936,2.1818182,0,0,,,13
103436,(2),(3) very concerned,111.75867,.18471767,3.2222223,1,0,40000,10.596635,12
103437,(5) very strongly a part of the community,(1) not at all concerned,286.41971,.47340205,3.1666667,0,0,,,8
103438,(5) very strongly a part of the community,(2) somewhat concerned,122.86678,.20307747,3.090909,1,0,,,12
103439,(1) not at all a part of the community,(2) somewhat concerned,131.77019,.21779326,2.4545455,0,0,92500,11.434964,12
103440,(4),(3) very concerned,919.46997,1.5197242,1.9090909,0,0,70000,11.156251,13
103441,(4),(3) very concerned,18.679405,.030873815,2.090909,0,0,40000,10.596635,12
103442,(3) in the middle,(3) very concerned,210.81018,.34843263,2,1,1,11250,9.3281231,13
103443,(3) in the middle,(2) somewhat concerned,275.7814,.45581877,3.090909,1,0,70000,11.156251,13
103444,(3) in the middle,(2) somewhat concerned,307.82004,.50877309,4,1,0,40000,10.596635,14
103445,(5) very strongly a part of the community,(4) extremely concerned,5000,8.2641325,2.5999999,1,1,22500,10.021271,13
103446,(3) in the middle,(2) somewhat concerned,128.3708,.21217465,3.090909,0,0,2500,7.8240461,13
103448,(2),(2) somewhat concerned,5000,8.2641325,2.25,1,0,70000,11.156251,12
103449,(4),(2) somewhat concerned,87.675888,.14491302,3,0,0,60000,11.0021,16
103450,(4),(1) not at all concerned,185.31573,.30629474,4,1,0,17500,9.7699566,14
103451,(3) in the middle,(3) very concerned,102.98463,.17021571,2.75,1,0,32500,10.388995,14
103452,(2),(3) very concerned,4993.7222,8.2537556,3,1,0,60000,11.0021,20
103453,(3) in the middle,(2) somewhat concerned,651.12207,1.0761918,2.5454545,0,0,125000,11.736069,16
103454,(4),(2) somewhat concerned,140.37578,.2320168,3.090909,1,1,27500,10.221941,14
103455,(5) very strongly a part of the community,(1) not at all concerned,108.26427,.17894204,3.6363637,0,0,2500,7.8240461,11
103456,(3) in the middle,(2) somewhat concerned,210.79851,.34841335,2.5454545,1,0,80000,11.289782,20
103457,(5) very strongly a part of the community,(2) somewhat concerned,23.663725,.039112031,1.9,0,1,11250,9.3281231,12
103458,(4),(3) very concerned,1294.4967,2.1395783,1.7272727,0,0,,,13
103459,(3) in the middle,(2) somewhat concerned,506.4386,.83705509,3.2727273,1,0,60000,11.0021,16
103460,(5) very strongly a part of the community,(3) very concerned,304.29111,.50294036,2.5,1,,,,12
103461,(4),(1) not at all concerned,283.55237,.46866286,3.5454545,1,0,50000,10.819778,13
103462,(4),(1) not at all concerned,355.513,.58760124,2.8181818,1,0,,,13
103463,(3) in the middle,(2) somewhat concerned,5000,8.2641325,2.8181818,0,0,32500,10.388995,13
103464,(4),(2) somewhat concerned,87.985199,.14542426,2,1,0,,,12
103465,(3) in the middle,(2) somewhat concerned,2926.7734,4.8374481,3.2727273,0,0,40000,10.596635,12
103466,(5) very strongly a part of the community,(3) very concerned,102.42931,.16929786,2.6363637,1,0,13750,9.5287943,13
103469,(1) not at all a part of the community,(2) somewhat concerned,2400.2043,3.9671214,4,1,0,2500,7.8240461,16
