id,hrs1,marital,childs,age,educ,sex,polviews,wwwhr,trustpeo,wantbest,advantge,goodlife,deckids,strsswrk,satjob7
175,,married,two,36,12,female,slghtly conservative,,disagree,neither agree nor disagree,agree,agree,,,
2405,45,widowed,two,52,16,female,slghtly conservative,0,disagree,strongly agree,disagree,agree,,,
818,45,married,two,56,12,female,,,,,,,,neither agree nor disagree,completely satisfied
2396,60,never married,none,31,16,female,,1,,,,,,agree,fairly satisfied
1976,,married,three,33,17,female,,1,,,,,mostly me,disagree,fairly satisfied
2111,40,divorced,two,47,12,female,slghtly conservative,,agree,agree,neither agree nor disagree,agree,,,
672,30,never married,none,59,12,female,slghtly conservative,,strongly agree,agree,strongly disagree,,,,
505,35,never married,none,48,16,female,,,,,,,,strongly agree,fairly satisfied
1385,40,widowed,four,51,12,female,conservative,,agree,neither agree nor disagree,agree,agree,,,
85,,widowed,three,78,12,female,slightly liberal,,disagree,strongly agree,neither agree nor disagree,agree,,,
2755,,divorced,one,44,12,female,,7,,,,,,,
939,50,divorced,two,35,14,female,,,,,,,,neither agree nor disagree,very satisfied
432,60,married,none,31,16,female,liberal,1,,,,agree,,,
2580,40,married,two,47,12,female,,,,,,,,,
2172,40,married,one,24,13,female,moderate,,,,,disagree,,,
2579,,widowed,three,61,12,female,,,,,,,,neither agree nor disagree,
289,45,never married,none,48,17,female,,0,,,,,,strongly disagree,fairly satisfied
86,,widowed,one,76,,female,,,,,,,,,
295,,married,one,32,12,female,liberal,10,agree,neither agree nor disagree,disagree,agree,,,
1445,,widowed,six,71,13,female,,,,,,,,,
2061,40,married,one,46,18,female,slghtly conservative,0,disagree,agree,disagree,agree,,,
1833,24,never married,none,22,14,female,,,agree,agree,strongly agree,,,,
410,,never married,two,40,14,female,,7,,,,,,neither agree nor disagree,
2739,40,widowed,four,61,12,female,slghtly conservative,,agree,disagree,strongly agree,strongly agree,,,
1690,16,married,none,33,13,female,,0,agree,agree,,strongly agree,,,
814,,divorced,two,52,10,female,,0,,,,,,,
1486,32,separated,three,27,13,female,,0,strongly agree,strongly agree,agree,,,,
2433,32,married,one,36,12,female,,24,,,,,we decide together,disagree,fairly satisfied
1840,40,married,three,31,16,female,,2,,,,,we decide together,agree,very dissatisfied
2435,36,married,three,58,11,female,,,,,,,mostly me,agree,very satisfied
1264,65,never married,none,29,17,female,,2,,,,,,,
1478,,married,one,62,12,female,moderate,,,,,agree,,,
2586,,divorced,two,86,12,female,,,,,,,,,
302,60,married,three,49,14,female,,5,,,,,mostly me,strongly disagree,fairly satisfied
1528,50,married,one,49,12,female,,6,,,,,we decide together,disagree,very satisfied
994,36,married,one,41,15,female,moderate,0,strongly agree,strongly agree,agree,,,,
1523,40,divorced,one,27,12,female,liberal,1,agree,agree,agree,strongly agree,,,
148,,married,four,38,12,female,,1,,,,,we decide together,,
833,60,married,two,49,16,female,,2,,,,,mostly me,disagree,very satisfied
735,40,married,none,22,12,female,slightly liberal,8,,,,disagree,,,
1921,,divorced,five,59,5,female,,,,,,,,,
2366,,married,three,35,15,female,,4,,,,,we decide together,neither agree nor disagree,
2448,50,divorced,two,46,12,female,moderate,10,strongly agree,agree,disagree,,,,
797,,widowed,one,83,12,female,moderate,,disagree,agree,agree,agree,,,
645,38,separated,two,35,14,female,,1,,,,,,disagree,fairly dissatisfied
1744,34,married,none,26,18,female,,7,,,,,,disagree,very satisfied
447,40,divorced,three,55,6,female,,,,,,,,,
2453,40,married,one,36,12,female,conservative,2,strongly agree,neither agree nor disagree,agree,agree,,,
1444,,married,three,75,12,female,,,,,,,mostly my spouse,,
59,,widowed,four,69,12,female,moderate,,strongly agree,agree,agree,disagree,,,
2502,48,never married,one,47,16,female,moderate,,,,,agree,,,
533,,married,two,40,12,female,,2,,,,,mostly me,,
690,,married,one,23,13,female,,0,,,,,sometimes me or sometimes my spouse,disagree,fairly satisfied
2349,36,never married,one,27,12,female,moderate,,agree,agree,strongly agree,disagree,,,
2395,20,married,two,24,13,female,,2,,,,,mostly me,strongly disagree,completely dissatisfied
1754,40,never married,none,25,16,female,,3,,,,,,agree,fairly satisfied
1142,,married,six,53,12,female,moderate,14,,,,disagree,,,
560,60,never married,none,35,12,female,,4,,,,,,strongly disagree,very satisfied
2510,4,married,none,45,13,female,moderate,,agree,agree,neither agree nor disagree,strongly agree,,,
2210,,never married,none,19,11,female,,13,,,,,,disagree,
2402,,never married,one,26,10,female,,15,,,,,,,
1845,40,married,two,52,13,female,extrmly conservative,10,,,,agree,,,
1665,,married,four,65,13,female,moderate,0,agree,agree,neither agree nor disagree,agree,,,
1678,,married,four,29,11,female,,,,,,,,strongly agree,very satisfied
746,29,married,three,32,13,female,,,,,,,sometimes me or sometimes my spouse,agree,very satisfied
412,40,divorced,one,45,20,female,conservative,12,strongly agree,agree,strongly agree,,,,
704,23,married,one,25,14,female,slightly liberal,0,strongly agree,agree,agree,,,,
1716,45,divorced,two,30,12,female,,2,,,,,,disagree,completely satisfied
509,35,married,two,41,13,female,,2,,,,,we decide together,disagree,completely satisfied
1378,,married,none,36,16,female,extrmly conservative,8,neither agree nor disagree,neither agree nor disagree,agree,agree,,,
1403,,married,four,62,9,female,moderate,,agree,strongly disagree,agree,strongly disagree,,,
364,25,married,three,42,14,female,,5,,,,,sometimes me or sometimes my spouse,strongly disagree,fairly satisfied
2489,42,never married,none,19,13,female,moderate,,strongly agree,strongly disagree,strongly agree,,,,
1375,,married,two,25,11,female,,15,,,,,we decide together,,
1693,40,married,four,48,16,female,,1,,,,,we decide together,strongly disagree,very satisfied
467,40,married,two,42,14,female,,,,,,,sometimes me or sometimes my spouse,agree,fairly satisfied
98,40,never married,none,20,12,female,,2,,,,,,neither agree nor disagree,completely satisfied
2595,,divorced,two,37,13,female,,10,,,,,mostly me,strongly disagree,fairly dissatisfied
908,40,widowed,three,71,12,female,,,,,,,,agree,very satisfied
2483,60,married,five,61,15,female,liberal,2,disagree,strongly agree,strongly disagree,agree,,,
392,,widowed,two,67,12,female,conservative,1,neither agree nor disagree,neither agree nor disagree,agree,disagree,,,
137,40,separated,three,51,13,female,,,,,,,,agree,fairly satisfied
2546,50,married,none,34,16,female,,5,,,,,,disagree,very satisfied
2737,35,married,three,51,16,female,,,,,,,sometimes me or sometimes my spouse,disagree,fairly satisfied
2430,,divorced,three,52,12,female,,,,,,,,,
93,40,never married,none,23,15,female,moderate,1,agree,neither agree nor disagree,agree,,,,
1255,60,divorced,two,52,12,female,,1,,,,,,strongly disagree,very satisfied
2469,40,married,two,32,12,female,moderate,,neither agree nor disagree,disagree,agree,strongly agree,,,
1407,40,never married,three,37,14,female,moderate,7,strongly agree,agree,neither agree nor disagree,agree,,,
798,,widowed,four,89,11,female,,,,,,,,,
2493,40,married,one,33,12,female,conservative,,,,,,,,
2057,40,married,three,25,13,female,slightly liberal,0,agree,strongly agree,disagree,strongly agree,,,
494,40,widowed,two,59,16,female,moderate,5,agree,agree,neither agree nor disagree,strongly agree,,,
1113,40,divorced,two,41,12,female,,20,,,,,,neither agree nor disagree,fairly satisfied
465,,widowed,six,63,14,female,,1,,,,,,,
308,34,never married,none,23,12,female,conservative,0,strongly agree,agree,agree,,,,
479,,married,one,51,14,female,moderate,0,neither agree nor disagree,agree,agree,strongly agree,,,
1409,,widowed,two,44,12,female,,0,,,,,mostly me,,
1116,,divorced,one,49,12,female,conservative,,strongly agree,agree,disagree,,,,
134,,married,three,,12,female,moderate,,,,,agree,,,
2503,,never married,one,40,12,female,,,,,,,we decide together,disagree,
1242,,married,three,32,13,female,,7,,,,,sometimes me or sometimes my spouse,neither agree nor disagree,
2252,89,never married,none,60,14,female,,,,,,,,agree,very satisfied
484,35,never married,three,49,12,female,,,,,,,,strongly disagree,neither satisfied nor dissatisfied
2397,40,married,one,32,14,female,,5,,,,,we decide together,agree,very satisfied
2508,25,married,two,57,12,female,,,,,,,,,
621,25,married,four,61,12,female,conservative,,neither agree nor disagree,agree,neither agree nor disagree,neither,,,
122,,widowed,one,84,11,female,,,,,,,,disagree,
1722,9,never married,none,32,17,female,slghtly conservative,1,agree,agree,neither agree nor disagree,,,,
1942,40,never married,none,30,14,female,slghtly conservative,1,,,,,,,
874,40,married,three,50,16,female,,,,,,,we decide together,agree,fairly satisfied
381,20,separated,none,23,12,female,slghtly conservative,,strongly agree,strongly agree,neither agree nor disagree,strongly agree,,,
517,,never married,one,21,12,female,moderate,2,agree,agree,neither agree nor disagree,neither,,,
252,24,married,three,39,12,female,slightly liberal,,agree,agree,agree,strongly agree,,,
117,35,divorced,one,59,12,female,,2,,,,,,agree,completely satisfied
190,,never married,none,24,13,female,,10,,,,,,agree,very satisfied
2519,,widowed,two,80,8,female,,,,,,,,strongly agree,completely satisfied
1075,,married,two,,16,female,conservative,2,strongly agree,strongly agree,disagree,,,,
2522,24,married,two,37,12,female,liberal,,agree,agree,agree,disagree,,,
630,,separated,three,25,9,female,,6,,,,,mostly me,,
1132,40,married,two,58,16,female,,1,,,,,sometimes me or sometimes my spouse,disagree,very satisfied
1388,45,divorced,three,47,16,female,,1,,,,,,agree,very satisfied
1431,40,divorced,one,45,11,female,conservative,,,,,,,,
2729,60,widowed,three,58,13,female,,0,,,,,,neither agree nor disagree,completely satisfied
2527,,divorced,one,38,14,female,conservative,3,agree,agree,agree,agree,,,
415,,married,three,24,12,female,,,,,,,sometimes me or sometimes my spouse,strongly disagree,
2524,,widowed,three,83,8,female,,,,,,,,,
24,,married,two,46,16,female,,1,,,,,we decide together,disagree,very satisfied
2404,,married,one,68,12,female,,1,,,,,,,
2248,,married,three,53,12,female,,,,,,,,,
747,38,never married,one,27,10,female,slghtly conservative,,agree,agree,agree,,,,
598,,separated,four,30,11,female,,,,,,,,neither agree nor disagree,
663,,widowed,three,76,9,female,,,,,,,,neither agree nor disagree,
1087,44,married,four,47,13,female,,1,,,,,we decide together,strongly disagree,very satisfied
2082,40,married,one,43,20,female,,1,,,,,mostly my spouse,strongly disagree,fairly satisfied
2537,,married,two,40,16,female,moderate,0,agree,strongly agree,disagree,strongly agree,,,
1059,16,married,three,26,10,female,,,,,,,mostly me,agree,very satisfied
2539,50,married,two,46,12,female,moderate,,strongly agree,neither agree nor disagree,strongly agree,agree,,,
361,,divorced,three,60,13,female,,,,,,,,strongly disagree,very dissatisfied
687,40,divorced,two,39,16,female,slightly liberal,4,neither agree nor disagree,agree,neither agree nor disagree,strongly agree,,,
1143,55,never married,none,39,18,female,,30,,,,,,,
1344,26,never married,three,24,11,female,extrmly conservative,,,,,,,,
192,,divorced,none,55,15,female,moderate,,,,,neither,,,
1793,55,widowed,three,43,16,female,,2,,,,,,,
1913,45,never married,none,31,20,female,,3,,,,,,,
683,20,married,four,56,16,female,,2,,,,,we decide together,agree,very satisfied
566,35,never married,none,24,14,female,,0,,,,,,agree,completely satisfied
2368,16,married,two,32,11,female,,4,,,,,we decide together,agree,fairly satisfied
1282,,married,four,46,15,female,,2,,,,,we decide together,strongly disagree,
168,40,separated,two,44,12,female,liberal,,neither agree nor disagree,agree,disagree,,,,
404,40,married,two,29,12,female,,2,,,,,we decide together,neither agree nor disagree,very satisfied
1372,34,divorced,two,28,10,female,,,,,,,,agree,fairly satisfied
2174,,never married,one,22,14,female,,1,,,,,we decide together,strongly agree,
896,,married,one,42,12,female,,2,,,,,we decide together,agree,
1896,40,never married,one,27,13,female,,,,,,,,,
1085,,married,none,52,13,female,slghtly conservative,0,strongly agree,disagree,agree,agree,,,
761,,divorced,four,75,15,female,,,,,,,,disagree,
2707,35,divorced,one,40,12,female,moderate,,strongly agree,agree,strongly agree,agree,,,
2505,40,married,one,35,13,female,moderate,1,strongly agree,neither agree nor disagree,strongly agree,disagree,,,
2116,40,never married,one,33,8,female,moderate,,agree,strongly agree,agree,,,,
731,,widowed,six,67,14,female,moderate,,agree,agree,agree,,,,
2763,,married,three,85,12,female,,,,,,,mostly me,neither agree nor disagree,
2207,45,never married,none,33,16,female,,1,,,,,,strongly disagree,very satisfied
1258,,never married,five,25,11,female,,,,,,,,,
1186,45,married,two,44,12,female,,,,,,,we decide together,agree,fairly satisfied
472,,never married,none,24,14,female,moderate,7,,,,strongly agree,,,
624,40,widowed,three,69,12,female,,2,,,,,,agree,very satisfied
1879,25,married,two,53,18,female,extremely liberal,,strongly agree,strongly agree,strongly agree,strongly agree,,,
1878,20,married,two,48,12,female,moderate,,,,,agree,,,
1292,30,married,one,29,12,female,,6,,,,,we decide together,strongly disagree,fairly satisfied
2487,40,never married,none,51,16,female,slghtly conservative,3,disagree,agree,disagree,strongly agree,,,
1952,,married,two,40,12,female,,0,,,,,mostly me,agree,
883,40,married,one,47,16,female,moderate,,strongly agree,agree,strongly agree,agree,,,
2610,55,divorced,one,52,12,female,,,,,,,,agree,fairly satisfied
2560,36,never married,one,22,14,female,,4,,,,,,disagree,very satisfied
108,40,never married,three,34,12,female,moderate,,agree,agree,disagree,,,,
1867,38,never married,none,51,18,female,,,,,,,,agree,fairly satisfied
988,30,married,two,44,12,female,,5,,,,,we decide together,strongly agree,fairly satisfied
1587,44,never married,none,26,14,female,slightly liberal,0,agree,agree,neither agree nor disagree,disagree,,,
373,,married,two,46,16,female,conservative,7,agree,neither agree nor disagree,neither agree nor disagree,strongly agree,,,
188,,divorced,three,68,13,female,slightly liberal,,agree,strongly agree,strongly agree,agree,,,
1472,15,divorced,three,55,14,female,liberal,,,,,strongly agree,,,
1053,60,divorced,one,49,18,female,conservative,0,neither agree nor disagree,neither agree nor disagree,agree,disagree,,,
625,42,married,none,48,12,female,moderate,0,agree,agree,neither agree nor disagree,agree,,,
1995,16,married,one,40,17,female,,5,,,,,we decide together,neither agree nor disagree,fairly satisfied
1095,,married,two,88,12,female,conservative,,,,,agree,,,
750,28,married,none,30,14,female,,50,,,,,,disagree,very dissatisfied
2321,40,married,two,33,14,female,,3,,,,,we decide together,disagree,completely satisfied
1390,,married,two,69,16,female,moderate,,neither agree nor disagree,neither agree nor disagree,agree,disagree,,,
561,,divorced,two,40,12,female,conservative,,agree,agree,strongly agree,agree,,,
791,,never married,two,25,13,female,,0,,,,,,neither agree nor disagree,
428,,never married,none,42,16,female,liberal,2,agree,neither agree nor disagree,disagree,agree,,,
1405,,divorced,none,42,12,female,,,,,,,,,
1670,,never married,none,33,12,female,moderate,,agree,agree,agree,disagree,,,
49,42,divorced,three,48,12,female,,1,,,,,,disagree,completely satisfied
