,PS_code,PS_name,health_board,council_area,urban,total_pop,pcnt_overcrowding,pcnt_male_unemp,pcnt_no_car,pcnt_low_class,z_overcrowding,z_male_unemp,z_no_car,z_low_class,carstairs,pcnt_limited_lot,pcnt_no_llti,pcnt_bad_health,pcnt_good_health,all_house,owned,rent,rent_social,rent_private,quintile,decile,pop_16plus,no_qual,level1,level2,level3,level4,pop_16_74,work_pt,work_ft,work_se,student,retired,staying_home,sick_disabled,unemployed,pop_4plus,work_home,light_rail,train,bus,taxi,drive,drive_pass,motorcycle,bicycle,on_foot,other.transport,travel_2,travel_2_5,travel_5_10,travel_10_20,travel_20_30,travel_30_40,travel_40_60,travel_60,other.distance,pcnt_no_qual,pcnt_level1,pcnt_level2,pcnt_level3,pcnt_level4,pcnt_work_pt,pcnt_work_ft,pcnt_work_se,pcnt_sick_disabled,pcnt_staying_home,pcnt_unemployed,pcnt_work_home,pcnt_light_rail,pcnt_train,pcnt_bus,pcnt_taxi,pcnt_drive,pcnt_drive_pass,pcnt_motorcycle,pcnt_bicycle,pcnt_on_foot,pcnt_other.transport,pcnt_travel_2,pcnt_travel_2_5,pcnt_travel_5_10,pcnt_travel_10_20,pcnt_travel_20_30,pcnt_travel_30_40,pcnt_travel_40_60,pcnt_travel_60
486,S29000486,G61 1 (part) Glasgow City,Greater Glasgow & Clyde,Glasgow City,Urban,284,1.408450704,2.5,9.85915493,6.153846154,-0.995401064,-1.415885626,-0.925851274,-1.596446032,-4.933583995,8.426377666,79.62896416,5.424797996,83.3603419,115,104,11,4,7,1,1,239,26,28,34,21,130,226,22,103,15,37,27,9,3,10,207,21,3,13,19,1,98,22,0,3,27,0,29,57,65,11,4,0,2,5,13,10.87866109,11.71548117,14.22594142,8.786610879,54.39330544,9.734513274,45.57522124,6.637168142,1.327433628,3.982300885,4.424778761,10.14492754,1.449275362,6.280193237,9.178743961,0.483091787,47.34299517,10.62801932,0,1.449275362,13.04347826,0,14.00966184,27.53623188,31.40096618,5.314009662,1.93236715,0,0.966183575,2.415458937
487,S29000487,G61 2,Greater Glasgow & Clyde,East Dunbartonshire,Urban,6230,1.629557922,3.805774278,5.162955792,3.558543785,-0.876660291,-1.107554957,-1.264164424,-1.924966613,-5.173346284,4.94910665,86.52858419,2.303146135,89.31664088,2504,2357,147,34,113,1,1,5110,665,669,794,422,2560,4387,572,1564,491,378,982,183,59,158,3830,388,5,404,247,15,1768,420,5,33,524,21,611,625,1409,317,91,52,27,82,228,13.01369863,13.09197652,15.53816047,8.258317025,50.09784736,13.03852291,35.65078641,11.19215865,1.344882608,4.171415546,3.601550034,10.1305483,0.130548303,10.54830287,6.449086162,0.391644909,46.1618799,10.96605744,0.130548303,0.861618799,13.68146214,0.548302872,15.95300261,16.31853786,36.78851175,8.276762402,2.375979112,1.35770235,0.704960836,2.140992167
488,S29000488,G61 3,Greater Glasgow & Clyde,East Dunbartonshire,Urban,6149,1.270358306,2.073882048,5.423452769,3.334433807,-1.069560552,-1.516504267,-1.245398279,-1.953335076,-5.784798174,4.923703108,87.09420489,2.3503938,89.87348791,2507,2273,234,130,104,1,1,4994,523,605,711,412,2743,4287,541,1678,450,413,895,151,55,104,3925,363,4,492,186,14,1744,322,7,51,706,36,724,493,1426,388,122,60,34,95,220,10.47256708,12.11453744,14.2370845,8.24989988,54.92591109,12.61954747,39.14159086,10.49685094,1.282948449,3.52227665,2.425938885,9.248407643,0.101910828,12.53503185,4.738853503,0.356687898,44.43312102,8.203821656,0.178343949,1.299363057,17.98726115,0.917197452,18.44585987,12.56050955,36.33121019,9.885350318,3.108280255,1.52866242,0.866242038,2.420382166
489,S29000489,G61 4,Greater Glasgow & Clyde,East Dunbartonshire,Urban,8218,1.305257973,4.12037037,5.479620736,4.785229842,-1.050818452,-1.033269818,-1.241351951,-1.769689285,-5.095129507,4.87300151,86.42179571,2.477057532,89.61323312,3104,2825,279,139,140,1,1,6597,845,1015,1110,633,2994,5972,835,2325,639,632,1019,209,116,197,5669,569,14,510,413,30,2578,443,6,57,1012,37,1180,646,1744,810,141,72,40,129,338,12.80885251,15.38578142,16.82582992,9.595270578,45.38426558,13.98191561,38.93168118,10.69993302,1.942397857,3.499665104,3.298727395,10.03704357,0.246957135,8.996295643,7.285235491,0.529193861,45.47539249,7.814429353,0.105838772,1.005468337,17.85147292,0.652672429,20.81495855,11.39530781,30.76380314,14.28823426,2.487211148,1.270065267,0.705591815,2.275533604
490,S29000490,G62 6 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Urban,3764,0.74448285,4.983012458,12.07125764,5.276107162,-1.35197041,-0.829575338,-0.766491883,-1.707552671,-4.655590301,6.513876528,84.61413516,3.075284838,87.89886587,1752,1449,303,180,123,1,1,3199,594,451,503,253,1398,2630,315,906,298,218,625,83,83,102,2145,259,1,251,149,16,959,183,4,23,275,25,295,281,774,245,60,25,14,41,151,18.56830259,14.09815567,15.72366364,7.908721475,43.70115661,11.97718631,34.4486692,11.33079848,3.155893536,3.155893536,3.878326996,12.07459207,0.046620047,11.7016317,6.946386946,0.745920746,44.70862471,8.531468531,0.186480186,1.072261072,12.82051282,1.165501166,13.75291375,13.1002331,36.08391608,11.42191142,2.797202797,1.165501166,0.652680653,1.911421911
491,S29000491,G62 7,Greater Glasgow & Clyde,East Dunbartonshire,Urban,7313,2.392998769,5.846153846,11.28127991,9.765951519,-0.46667116,-0.625762959,-0.823401705,-1.139215703,-3.055051527,7.293201838,83.05017598,3.98636163,84.5627238,2875,2261,614,471,143,2,3,5881,1122,1155,956,589,2059,5347,835,2070,476,538,792,214,179,243,4961,475,9,466,334,40,2148,458,10,35,961,25,1200,413,926,1267,149,67,24,86,354,19.07838803,19.63951709,16.25573882,10.01530352,35.01105254,15.6162334,38.71329718,8.902188143,3.347671592,4.002244249,4.544604451,9.574682524,0.181415037,9.393267486,6.732513606,0.806289055,43.29772223,9.232009675,0.201572264,0.705502923,19.37109454,0.503930659,24.18867164,8.324934489,18.66559161,25.53920581,3.003426728,1.350534166,0.483773433,1.733521467
492,S29000492,G62 8 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Urban,2488,0.964630225,2.233676976,11.73633441,5.070074196,-1.233745099,-1.478772112,-0.790619679,-1.733632896,-5.236769786,5.344614065,86.46508899,2.682355013,88.43164149,1185,994,191,83,108,1,1,2058,305,266,278,183,1026,1672,254,583,229,127,351,54,35,39,1510,180,0,220,82,6,624,170,4,26,182,16,196,197,399,344,37,12,7,42,96,14.8202138,12.92517007,13.50826045,8.89212828,49.85422741,15.19138756,34.86842105,13.69617225,2.093301435,3.229665072,2.332535885,11.9205298,0,14.56953642,5.430463576,0.397350993,41.32450331,11.25827815,0.264900662,1.721854305,12.05298013,1.059602649,12.98013245,13.04635762,26.42384106,22.78145695,2.450331126,0.794701987,0.463576159,2.781456954
493,S29000493,G62 8 (part) Stirling,Forth Valley,Stirling,Rural,138,0,2.777777778,4.347826087,2.985074627,-1.751778565,-1.350294344,-1.322886188,-1.997557932,-6.422517029,2.036363636,90.50699301,0.75,93.47062937,52,48,4,0,4,1,1,115,10,24,13,9,59,103,12,32,25,13,9,7,0,5,95,16,0,10,8,0,47,12,0,0,2,0,0,6,14,41,4,5,0,1,8,8.695652174,20.86956522,11.30434783,7.826086957,51.30434783,11.65048544,31.06796117,24.27184466,0,6.796116505,4.854368932,16.84210526,0,10.52631579,8.421052632,0,49.47368421,12.63157895,0,0,2.105263158,0,0,6.315789474,14.73684211,43.15789474,4.210526316,5.263157895,0,1.052631579
494,S29000494,G63 0 (part) Stirling,Forth Valley,Stirling,Rural,5064,1.896586145,4.521477016,5.96925534,9.732707611,-0.733258651,-0.938557062,-1.206078783,-1.14342381,-4.021318305,5.445961968,85.42896184,2.805946498,88.80276709,2091,1573,518,247,271,1,2,4025,671,711,637,418,1588,3574,448,1334,617,262,571,140,66,136,3470,616,3,48,319,15,1591,237,6,15,578,42,592,221,337,357,816,133,38,82,278,16.67080745,17.66459627,15.82608696,10.38509317,39.45341615,12.53497482,37.32512591,17.26357023,1.846670397,3.917179631,3.805260213,17.75216138,0.086455331,1.383285303,9.193083573,0.432276657,45.85014409,6.829971182,0.172910663,0.432276657,16.65706052,1.21037464,17.06051873,6.368876081,9.711815562,10.28818444,23.51585014,3.832853026,1.095100865,2.363112392
495,S29000495,G63 9 (part) Stirling,Forth Valley,Stirling,Rural,4250,0.90648855,4.450757576,4.270038168,5.536668286,-1.264968808,-0.955255945,-1.328490013,-1.67457012,-5.223284886,5.011497507,85.50427201,2.688730127,89.33980934,1726,1450,276,106,170,1,1,3438,446,489,507,297,1699,3034,398,1053,400,235,681,107,52,108,2729,390,4,99,334,13,1290,247,6,21,306,19,324,174,261,811,375,99,18,84,193,12.97265852,14.22338569,14.7469459,8.638743455,49.41826643,13.11799604,34.70665788,13.18391562,1.713909031,3.526697429,3.559657218,14.29094907,0.146573837,3.627702455,12.23891535,0.476364969,47.27006229,9.050934408,0.219860755,0.769512642,11.2128985,0.696225724,11.87248076,6.375961891,9.563942836,29.71784536,13.74129718,3.627702455,0.659582265,3.078050568
496,S29000496,G64 1 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Urban,11711,2.019073804,7.145115397,14.94973795,12.09141642,-0.667479345,-0.319040969,-0.559126797,-0.844851898,-2.39049901,8.81816432,80.97253527,4.981900594,82.47668478,4760,3833,927,550,377,2,3,9632,2447,2154,1614,1015,2402,8775,1244,3640,633,772,1408,221,389,468,7793,639,14,508,1086,110,3374,815,18,48,1146,35,1604,1436,2483,704,86,63,43,82,653,25.40490033,22.36295681,16.75664452,10.5377907,24.93770764,14.17663818,41.48148148,7.213675214,4.433048433,2.518518519,5.333333333,8.199666367,0.179648402,6.518670602,13.93558322,1.411523162,43.29526498,10.45810343,0.230976517,0.61593738,14.70550494,0.449121006,20.5825741,18.42679328,31.86192737,9.033748236,1.103554472,0.808417811,0.551777236,1.052226357
497,S29000497,G64 1 (part) Glasgow City,Greater Glasgow & Clyde,Glasgow City,Urban,531,0.753295669,9.395973154,27.30696798,21.10453649,-1.347237679,0.212450951,0.331085328,0.296053871,-0.507647529,11.47215141,76.57015326,7.286913679,79.1108081,254,171,83,31,52,3,5,446,124,95,66,46,115,425,59,194,19,34,54,13,25,27,356,40,1,16,89,4,132,35,0,1,31,7,31,138,65,28,3,7,2,5,37,27.80269058,21.30044843,14.79820628,10.31390135,25.78475336,13.88235294,45.64705882,4.470588235,5.882352941,3.058823529,6.352941176,11.23595506,0.280898876,4.494382022,25,1.123595506,37.07865169,9.831460674,0,0.280898876,8.707865169,1.966292135,8.707865169,38.76404494,18.25842697,7.865168539,0.842696629,1.966292135,0.561797753,1.404494382
498,S29000498,G64 2 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Urban,5663,1.73789679,6.066945607,11.86380564,8.182803468,-0.818479282,-0.573627707,-0.78143668,-1.33961498,-3.513158649,7.200991152,83.99334665,3.566066236,86.45552169,2401,2150,251,67,184,1,2,4746,1065,941,791,488,1461,4092,514,1656,334,426,787,97,101,177,3593,319,6,351,478,36,1571,332,9,24,447,20,664,718,1119,315,60,62,27,54,255,22.43994943,19.82722292,16.66666667,10.28234303,30.78381795,12.56109482,40.46920821,8.16226784,2.468230694,2.370478983,4.325513196,8.878374617,0.166991372,9.768995269,13.30364598,1.001948233,43.7239076,9.240189257,0.250487058,0.667965488,12.44085722,0.556637907,18.48037851,19.98330086,31.1438909,8.767047036,1.669913721,1.725577512,0.751461175,1.502922349
499,S29000499,G64 3,Greater Glasgow & Clyde,East Dunbartonshire,Urban,5579,1.702814124,4.294917681,8.424448826,6.989443029,-0.837319657,-0.992054203,-1.029207186,-1.490673859,-4.349254905,6.397661432,84.48153761,3.31333541,86.93740205,2224,2073,151,47,104,1,1,4639,891,901,838,462,1547,3990,526,1600,288,409,867,79,87,134,3530,282,6,285,354,27,1633,405,8,27,479,24,732,512,1240,295,61,45,33,63,267,19.20672559,19.42228929,18.06423798,9.959042897,33.34770425,13.18295739,40.10025063,7.218045113,2.180451128,1.979949875,3.35839599,7.988668555,0.169971671,8.073654391,10.02832861,0.764872521,46.26062323,11.47308782,0.226628895,0.764872521,13.5694051,0.679886686,20.73654391,14.50424929,35.12747875,8.35694051,1.728045326,1.274787535,0.934844193,1.78470255
500,S29000500,G64 4,Greater Glasgow & Clyde,East Dunbartonshire,Rural,2917,2.125471375,4.679802956,5.485087419,9.020979021,-0.610340868,-0.901171777,-1.240958133,-1.233516391,-3.985987169,7.26657018,84.42646851,3.390667297,87.03323439,1110,956,154,81,73,1,2,2367,391,476,405,248,847,2210,295,884,264,226,338,62,54,87,2086,213,5,62,331,29,1020,136,4,12,252,22,238,190,816,326,47,17,37,33,169,16.51880017,20.10984368,17.11026616,10.47739755,35.78369244,13.34841629,40,11.94570136,2.443438914,2.805429864,3.936651584,10.21093001,0.239693193,2.97219559,15.86768936,1.390220518,48.89741131,6.519654842,0.191754554,0.575263663,12.08053691,1.054650048,11.40939597,9.108341323,39.11792905,15.62799616,2.253116012,0.814956855,1.773729626,1.581975072
501,S29000501,G65 0 (part) North Lanarkshire,Lanarkshire,North Lanarkshire,Rural,5822,4.450577885,9.440559441,27.34172848,23.08118081,0.638306492,0.222979049,0.333589467,0.546262998,1.741138006,14.70743192,73.20519109,8.664641175,74.01628981,2741,1485,1256,969,287,4,8,4788,1648,1362,547,462,769,4322,540,1574,313,274,779,163,344,335,3426,319,3,174,420,51,1449,412,5,8,565,20,770,422,504,720,257,15,39,22,358,34.41938179,28.44611529,11.42439432,9.649122807,16.0609858,12.49421564,36.41832485,7.242017584,7.959278112,3.771402129,7.751041185,9.311150029,0.087565674,5.078809107,12.2591944,1.488616462,42.29422067,12.02568593,0.14594279,0.233508465,16.49153532,0.583771162,22.47518973,12.31757151,14.71103327,21.01576182,7.501459428,0.437828371,1.138353765,0.642148278
502,S29000502,G65 9 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Rural,1233,7.380373074,12.95180723,25.14193025,27.9797126,2.211688619,1.05208512,0.175116488,1.166332756,4.605222982,13.56619477,73.31975057,8.33672474,73.51147277,519,229,290,263,27,5,9,996,409,239,147,83,118,913,120,354,57,65,139,43,59,76,760,75,1,27,155,8,323,58,2,5,100,6,107,185,114,165,30,5,3,5,71,41.06425703,23.99598394,14.75903614,8.333333333,11.84738956,13.14348302,38.77327492,6.243154436,6.462212486,4.709748083,8.324205915,9.868421053,0.131578947,3.552631579,20.39473684,1.052631579,42.5,7.631578947,0.263157895,0.657894737,13.15789474,0.789473684,14.07894737,24.34210526,15,21.71052632,3.947368421,0.657894737,0.394736842,0.657894737
503,S29000503,G65 9 (part) North Lanarkshire,Lanarkshire,North Lanarkshire,Rural,6290,3.248924988,10.95808383,22.43987896,19.25528346,-0.007014792,0.581309978,-0.019538691,0.061970287,0.616726782,11.7616386,77.98443068,7.130485535,79.01806745,2709,1774,935,767,168,4,7,5111,1617,1437,721,536,800,4669,628,1796,310,323,791,169,290,362,3910,344,0,238,529,50,1759,383,4,8,586,9,960,373,540,897,287,26,56,37,390,31.6376443,28.1158286,14.10682841,10.4871845,15.65251419,13.45041765,38.46648105,6.639537374,6.211180124,3.619618762,7.753266224,8.797953964,0,6.086956522,13.52941176,1.278772379,44.98721228,9.795396419,0.10230179,0.204603581,14.98721228,0.230179028,24.55242967,9.539641944,13.81074169,22.94117647,7.340153453,0.664961637,1.432225064,0.94629156
504,S29000504,G66 1,Greater Glasgow & Clyde,East Dunbartonshire,Urban,3825,2.051145445,8.843537415,21.94992009,11.56215006,-0.650255975,0.082005066,-0.05483522,-0.911847904,-1.534934033,8.944344117,80.88175696,4.714030883,83.09593206,1935,1337,598,251,347,2,4,3270,749,637,512,349,1023,2866,313,1230,221,176,518,77,173,158,2311,221,3,117,286,23,1102,203,2,11,334,9,515,256,276,710,80,20,39,17,177,22.90519878,19.48012232,15.65749235,10.67278287,31.28440367,10.92114445,42.91695743,7.711095604,6.036287509,2.686671319,5.512909979,9.562959758,0.129813933,5.062743401,12.37559498,0.995240156,47.68498486,8.784076158,0.086542622,0.475984422,14.45261791,0.3894418,22.28472523,11.07745565,11.94288187,30.7226309,3.46170489,0.865426222,1.687581134,0.735612289
505,S29000505,G66 2,Greater Glasgow & Clyde,East Dunbartonshire,Urban,7814,5.717948718,13.75856616,28.69230769,23.59657469,1.318920148,1.242583987,0.430884895,0.611502987,3.603892017,13.69026566,75.04301392,8.897856342,75.58519021,3457,1816,1641,1411,230,5,9,6236,2130,1679,926,566,935,5680,811,2162,262,425,829,243,450,498,4702,520,0,133,682,80,1842,481,11,21,920,12,1195,659,649,1030,149,22,34,32,412,34.15651058,26.92431046,14.84926235,9.076330981,14.99358563,14.27816901,38.06338028,4.612676056,7.922535211,4.278169014,8.767605634,11.05912378,0,2.828583581,14.50446618,1.701403658,39.17481923,10.22968949,0.233943003,0.44661846,19.56614207,0.255210549,25.41471714,14.01531263,13.80263718,21.9055721,3.168864313,0.467886006,0.723096555,0.680561463
506,S29000506,G66 3,Greater Glasgow & Clyde,East Dunbartonshire,Urban,7236,2.357836338,7.973921765,14.53536755,11.37215336,-0.485554371,-0.123336071,-0.588977949,-0.935898214,-2.133766605,9.054706158,80.59703584,5.453116991,82.58111818,3091,2370,721,468,253,2,4,6084,1309,1460,1079,650,1586,5603,750,2333,368,489,948,131,269,315,4776,405,2,301,500,42,2268,508,7,29,698,16,962,632,648,1417,203,32,62,35,380,21.51545036,23.99737015,17.73504274,10.68376068,26.06837607,13.38568624,41.638408,6.567910048,4.800999465,2.338033197,5.621988221,8.479899497,0.041876047,6.302345059,10.46901173,0.879396985,47.48743719,10.63651591,0.146566164,0.60720268,14.61474037,0.335008375,20.14237856,13.23283082,13.5678392,29.66917923,4.25041876,0.67001675,1.298157454,0.732830821
507,S29000507,G66 4,Greater Glasgow & Clyde,East Dunbartonshire,Urban,5878,3.304377448,6.810519218,10.57741441,10.54941197,0.022764733,-0.398048701,-0.87410802,-1.040043104,-2.289435091,7.668907303,82.9869834,4.457515121,85.33616644,2341,1919,422,308,114,2,3,4758,898,901,754,430,1775,4202,558,1630,342,389,774,158,132,219,3739,342,5,342,250,15,1655,275,8,28,799,20,1036,325,739,833,91,38,46,57,232,18.87347625,18.93652795,15.84699454,9.037410677,37.30559058,13.27939077,38.79105188,8.138981437,3.141361257,3.760114231,5.211803903,9.146830703,0.133725595,9.146830703,6.686279754,0.401176785,44.26317197,7.354907729,0.213960952,0.748863332,21.36935009,0.53490238,27.7079433,8.69216368,19.76464295,22.27868414,2.43380583,1.016314523,1.230275475,1.524471784
508,S29000508,G66 5 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Urban,3583,1.562936087,3.058103976,5.358638013,4.954699887,-0.912438083,-1.284101308,-1.25006752,-1.748237296,-5.194844208,5.124322794,86.44619169,2.933557032,89.35303991,1421,1321,100,8,92,1,1,2946,351,506,557,297,1235,2717,438,1047,256,285,523,47,48,73,2506,221,3,339,115,22,1179,190,2,9,418,8,470,274,542,657,75,27,50,43,147,11.91446029,17.17583164,18.90699253,10.0814664,41.92124915,16.12072138,38.53514906,9.422156791,1.766654398,1.729849098,2.686786897,8.818834796,0.11971269,13.52753392,4.588986433,0.877893057,47.04708699,7.581803671,0.07980846,0.359138069,16.67996808,0.319233839,18.75498803,10.93375898,21.62809258,26.21707901,2.992817239,1.077414206,1.995211492,1.715881883
509,S29000509,G66 5 (part) North Lanarkshire,Lanarkshire,North Lanarkshire,Urban,861,5.110336818,8.520179372,12.19512195,11.16446579,0.992615529,0.00565098,-0.757568726,-0.962187883,-0.7214901,8.220388944,80.10002739,5.557537462,83.08487147,388,291,97,70,27,3,5,731,211,157,93,78,192,648,73,255,63,45,133,21,27,31,525,54,1,26,67,20,268,52,0,3,30,4,36,109,136,114,13,3,9,5,46,28.86456908,21.47742818,12.72229822,10.67031464,26.26538988,11.2654321,39.35185185,9.722222222,4.166666667,3.240740741,4.783950617,10.28571429,0.19047619,4.952380952,12.76190476,3.80952381,51.04761905,9.904761905,0,0.571428571,5.714285714,0.761904762,6.857142857,20.76190476,25.9047619,21.71428571,2.476190476,0.571428571,1.714285714,0.952380952
510,S29000510,G66 7,Greater Glasgow & Clyde,East Dunbartonshire,Rural,4730,2.482876712,8.698940998,18.00085616,18.30108962,-0.418404185,0.047861715,-0.339324914,-0.05881422,-0.768681604,10.73877197,79.57885449,6.570625134,80.7894366,1974,1339,635,502,133,3,5,3825,893,924,556,400,1052,3512,422,1574,271,256,459,126,180,224,3142,312,2,71,578,22,1541,275,12,12,302,15,384,254,675,1001,139,21,30,48,278,23.34640523,24.15686275,14.53594771,10.45751634,27.50326797,12.01594533,44.81776765,7.716400911,5.125284738,3.587699317,6.378132118,9.929980904,0.063653724,2.259707193,18.39592616,0.700190961,49.04519414,8.752387015,0.381922342,0.381922342,9.611712285,0.477402928,12.22151496,8.084022915,21.48313176,31.85868873,4.4239338,0.668364099,0.954805856,1.52768937
511,S29000511,G66 8 (part) East Dunbartonshire,Greater Glasgow & Clyde,East Dunbartonshire,Rural,4055,1.566447701,7.424381302,9.853461344,10.67081067,-0.910552248,-0.253098299,-0.926261439,-1.024676119,-3.114588105,7.852964745,82.48757108,4.007790997,85.50270885,1609,1357,252,179,73,1,2,3418,706,733,581,383,1015,3107,415,1251,246,286,565,91,89,164,2658,217,0,83,538,30,1327,194,12,9,233,15,230,451,419,908,130,18,26,30,229,20.65535401,21.44528964,16.99824459,11.20538327,29.6957285,13.35693595,40.26392018,7.917605407,2.864499517,2.928870293,5.278403605,8.164033108,0,3.122648608,20.24078254,1.128668172,49.92475546,7.298720843,0.451467269,0.338600451,8.765989466,0.564334086,8.653122649,16.96764485,15.76373213,34.16102333,4.89089541,0.677200903,0.978179082,1.128668172
512,S29000512,G67 1,Lanarkshire,North Lanarkshire,Urban,4924,3.843008994,9.054805401,32.84955029,22.33905579,0.312024969,0.131891483,0.730371735,0.452322752,1.626610939,12.52923137,76.86890115,7.684835785,76.72967122,2469,1505,964,661,303,4,8,4157,1380,1152,547,452,626,3600,460,1489,168,240,680,96,207,260,2817,263,0,56,458,44,1092,283,4,5,595,17,806,459,124,597,255,24,17,23,249,33.19701708,27.71229252,13.15852778,10.87322588,15.05893673,12.77777778,41.36111111,4.666666667,5.75,2.666666667,7.222222222,9.336173234,0,1.987930422,16.25843095,1.561945332,38.76464324,10.04614838,0.14199503,0.177493788,21.12176074,0.603478878,28.61199858,16.29392971,4.401845935,21.19275825,9.052183174,0.851970181,0.603478878,0.816471424
